search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
progress: nodes=750,000,000 tested=2,140 found=0 n=745517296398377429331075 elapsed=3001s
progress: nodes=760,000,000 tested=2,140 found=0 n=894822969158180022532275 elapsed=3044s
progress: nodes=770,000,000 tested=2,140 found=0 n=37783723951987409293425 elapsed=3075s
progress: nodes=780,000,000 tested=2,140 found=0 n=171734829925150799482725 elapsed=3110s
progress: nodes=790,000,000 tested=2,140 found=0 n=312193071393104560405725 elapsed=3152s
progress: nodes=800,000,000 tested=2,140 found=0 n=456018865054990173651825 elapsed=3194s
progress: nodes=810,000,000 tested=2,140 found=0 n=602161034534841046911525 elapsed=3238s
progress: nodes=820,000,000 tested=2,140 found=0 n=750068493485029160490675 elapsed=3282s
progress: nodes=830,000,000 tested=2,140 found=0 n=899412060550019868529425 elapsed=3325s
progress: nodes=840,000,000 tested=2,140 found=0 n=41691504002138804268675 elapsed=3355s
progress: nodes=850,000,000 tested=2,140 found=0 n=175964152187472502176675 elapsed=3391s
progress: nodes=860,000,000 tested=2,140 found=0 n=316551606167136559499775 elapsed=3432s
progress: nodes=870,000,000 tested=2,140 found=0 n=460465708326498143579475 elapsed=3474s
progress: nodes=880,000,000 tested=2,140 found=0 n=606669509753028444836025 elapsed=3518s
progress: nodes=890,000,000 tested=2,140 found=0 n=754626376339693233579225 elapsed=3562s

done in 3600.0s | nodes=898,490,368 | tested=2,140 | weird=0
