search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
progress: nodes=750,000,000 tested=7,792 found=0 n=19273396183895091328155 elapsed=3030s
progress: nodes=760,000,000 tested=7,792 found=0 n=72493819349580011975085 elapsed=3070s
progress: nodes=770,000,000 tested=7,792 found=0 n=128078880382582664074605 elapsed=3111s
progress: nodes=780,000,000 tested=7,792 found=0 n=184945008885671497940685 elapsed=3153s
progress: nodes=790,000,000 tested=7,792 found=0 n=24716239853606040034035 elapsed=3178s
progress: nodes=800,000,000 tested=7,792 found=0 n=78310644621924064639185 elapsed=3217s
progress: nodes=810,000,000 tested=7,793 found=0 n=134068660343374213939365 elapsed=3257s
progress: nodes=820,000,000 tested=7,793 found=0 n=11548982371579689524085 elapsed=3290s
progress: nodes=830,000,000 tested=7,793 found=0 n=64126453539303328405635 elapsed=3323s
progress: nodes=840,000,000 tested=7,793 found=0 n=119460964222490183133165 elapsed=3365s
progress: nodes=850,000,000 tested=7,793 found=0 n=1299304943638441786215 elapsed=3406s
progress: nodes=860,000,000 tested=7,793 found=0 n=52437797802377539975215 elapsed=3431s
progress: nodes=870,000,000 tested=7,793 found=0 n=107369667677805060093345 elapsed=3471s
progress: nodes=880,000,000 tested=7,793 found=0 n=5556130681161768206265 elapsed=3507s
progress: nodes=890,000,000 tested=7,793 found=0 n=57447471056506486838415 elapsed=3535s
progress: nodes=900,000,000 tested=7,793 found=0 n=112561673364090289040715 elapsed=3575s

done in 3600.0s | nodes=905,908,224 | tested=7,793 | weird=0
